timestamp,cpu,memory,disk,net_sent,net_recv
2025-09-23T21:40:18.365970,9.5,26.1,26.4,179,751,8.0,54.0
2025-09-23T21:40:19.518595,4.2,26.1,26.4,142,135,14.000000000000002,54.0
2025-09-23T21:40:20.668989,5.2,26.1,26.4,251,1238,13.0,54.0
2025-09-23T21:40:21.805003,6.1,26.1,26.4,1884,1457,8.0,54.0
2025-09-23T21:40:22.951105,4.7,26.1,26.4,125,375,10.0,54.0
2025-09-23T21:40:24.087150,5.8,26.1,26.4,395,950,12.0,54.0
2025-09-23T21:40:25.235483,4.8,26.1,26.4,28996,5110,14.000000000000002,54.0
2025-09-23T21:40:26.383587,7.0,26.1,26.4,14885,17974,6.0,54.0
2025-09-23T21:40:27.519109,4.7,26.1,26.4,4229,1495,2.0,54.0
2025-09-23T21:40:28.657844,4.7,26.1,26.4,8159,15170,2.0,54.0
2025-09-23T21:40:29.805699,7.1,26.1,26.4,142,134,2.0,54.0
2025-09-23T21:40:30.953336,3.9,26.1,26.4,1971,1571,2.0,54.0
2025-09-23T21:40:32.103346,4.0,26.1,26.4,6943,240,0.0,54.0
2025-09-23T21:40:33.249795,3.4,26.1,26.4,6720,7062,12.0,54.0
2025-09-23T21:43:06.097879,5.3,26.4,26.4,0,0,,
2025-09-23T21:43:07.205136,3.4,26.4,26.4,2691,469,,
2025-09-23T21:43:08.312421,6.6,25.8,26.4,4761,5266,,
2025-09-23T21:43:09.419919,5.9,25.8,26.4,547,1245,,
2025-09-23T21:43:10.527339,4.7,25.8,26.4,224,272,,
2025-09-23T21:43:11.634563,5.7,25.9,26.4,424,1429,,
2025-09-23T21:43:12.741800,2.3,25.9,26.4,142,134,,
2025-09-23T21:43:13.850704,3.8,25.9,26.4,0,0,,
2025-09-23T21:43:14.959193,6.0,26.2,26.4,99,155,,
2025-09-23T21:43:16.066088,4.5,26.7,26.4,179,259,,
2025-09-23T21:43:17.174124,4.1,27.3,26.4,4436,5838,,
2025-09-23T21:43:18.282699,3.9,27.2,26.4,1302,5373,,
2025-09-23T21:43:19.390087,7.2,27.2,26.4,355,389,,
2025-09-23T21:43:20.497968,5.2,27.2,26.4,71,158,,
2025-09-23T21:43:21.605647,3.1,25.8,26.4,71,67,,
2025-09-23T21:43:22.712784,4.3,25.9,26.4,14082,2121,,
2025-09-23T21:43:23.819569,2.4,25.9,26.4,7077,300,,
2025-09-23T21:43:24.926598,5.9,25.8,26.4,54,818,,
2025-09-23T21:43:26.033686,4.4,25.8,26.4,71,67,,
2025-09-23T21:43:27.140736,3.1,25.9,26.4,71,68,,
2025-09-23T21:43:28.248236,4.8,25.9,26.4,0,0,,
2025-09-23T21:43:29.356185,2.5,25.8,26.4,7781,1952,,
2025-09-23T21:43:30.463104,5.0,25.8,26.4,366,406,,
2025-09-23T21:43:31.571048,2.8,25.8,26.4,2388,2435,,
2025-09-23T21:43:32.679018,5.3,25.9,26.4,27243,2741,,
2025-09-23T21:43:33.786141,2.6,25.9,26.4,37954,30465,,
2025-09-23T21:43:34.892845,3.5,25.9,26.4,45684,14554,,
2025-09-23T21:43:35.999550,8.0,26.1,26.4,31752,35940,,
2025-09-23T21:43:37.106978,4.6,26.1,26.4,14671,6982,,
2025-09-23T21:43:38.214966,3.8,26.1,26.4,5087,7265,,
2025-09-23T21:43:39.322344,2.3,26.1,26.4,5100,2195,,
2025-09-23T21:43:40.430168,4.8,26.1,26.4,3525,7693,,
2025-09-23T21:43:41.537496,5.5,26.1,26.4,4094,2202,,
2025-09-23T21:43:42.643848,6.0,26.1,26.4,412,831,,
2025-09-23T21:43:43.750550,5.2,26.1,26.4,341,957,,
2025-09-23T21:43:44.858115,2.4,26.1,26.4,28836,4123,,
2025-09-23T21:43:45.965650,6.0,26.1,26.4,14430,17505,,
2025-09-23T21:43:47.072772,4.5,26.1,26.4,71,67,,
2025-09-23T21:43:48.179223,4.6,26.1,26.4,7127,1003,,
2025-09-23T21:43:49.286695,4.2,26.1,26.4,217,335,,
2025-09-23T21:43:50.394292,3.5,26.1,26.4,1371,2012,,
2025-09-23T21:43:51.500741,9.1,25.9,26.4,2738,1170,,
2025-09-23T21:43:52.608057,3.7,25.9,26.4,55,68,,
2025-09-23T21:43:53.715928,3.7,25.9,26.4,7592,1355,,
2025-09-23T21:43:54.823175,2.5,25.8,26.4,0,0,,
2025-09-23T21:43:55.930495,7.6,26.2,26.4,47536,19510,,
2025-09-23T21:43:57.037681,3.4,26.2,26.4,71,67,,
2025-09-23T21:43:58.145578,4.8,26.2,26.4,0,0,,
2025-09-23T21:43:59.251893,4.7,26.2,26.4,146,423,,
2025-09-23T21:44:00.358393,8.5,26.3,26.4,54057,2886,,
2025-09-23T21:44:01.465465,6.4,26.3,26.4,2906,20194,,
2025-09-23T21:44:02.573149,3.0,26.2,26.4,71,67,,
2025-09-23T21:44:03.680354,3.4,26.2,26.4,142,134,,
2025-09-23T21:44:04.787892,4.1,26.3,26.4,60822,23472,,
2025-09-23T21:44:05.895078,10.5,26.3,26.4,7344,948,,
2025-09-23T21:44:07.002738,6.9,26.2,26.4,71,67,,
2025-09-23T21:44:08.109965,6.5,26.2,26.4,0,0,,
2025-09-23T21:44:09.217925,6.5,26.2,26.4,791,866,,
2025-09-23T21:44:10.325166,7.6,26.2,26.4,4339,4599,,
2025-09-23T21:44:11.431544,4.5,26.2,26.4,2180,2323,,
2025-09-23T21:44:12.538947,5.6,25.9,26.4,71,67,,
2025-09-23T21:44:13.645665,6.7,25.8,26.4,142,134,,
2025-09-23T21:44:14.753825,3.7,25.8,26.4,12868,7465,,
2025-09-23T21:44:15.860348,6.3,25.8,26.4,2404,3647,,
2025-09-23T21:44:16.967597,6.9,25.8,26.4,154,200,,
2025-09-23T21:44:18.075815,5.9,25.8,26.4,0,262,,
2025-09-23T21:44:19.184507,4.7,25.8,26.4,55,130,,
2025-09-23T21:44:20.290789,2.6,25.8,26.4,217,490,,
2025-09-23T21:44:21.397505,3.8,25.9,26.4,14580,9850,,
2025-09-23T21:44:22.505058,2.9,25.9,26.4,142,134,,
2025-09-23T21:44:23.612409,4.2,25.9,26.4,142,135,,
2025-09-23T21:44:24.720426,4.5,25.9,26.4,71,67,,
2025-09-23T21:44:25.827440,4.7,25.9,26.4,0,0,,
2025-09-23T21:44:26.935082,3.7,25.9,26.4,42,42,,
2025-09-23T21:44:28.042493,5.8,25.9,26.4,430,1601,,
2025-09-23T21:44:29.149017,6.0,26.2,26.4,53929,19478,,
2025-09-23T21:44:30.256776,6.8,26.2,26.4,496,674,,
2025-09-23T21:44:31.364177,4.3,26.2,26.4,6277,6237,,
2025-09-23T21:44:32.470722,4.4,26.2,26.4,71,67,,
2025-09-23T21:44:33.577753,5.3,26.2,26.4,0,0,,
2025-09-23T21:44:34.684799,6.8,26.1,26.4,142,134,,
2025-09-23T21:44:35.793553,3.4,26.1,26.4,0,0,,
2025-09-23T21:44:36.900181,7.5,26.0,26.4,71,67,,
2025-09-23T21:44:38.008343,5.8,26.2,26.4,74504,65882,,
2025-09-23T21:44:39.115808,2.6,26.2,26.4,14144,2816,,
2025-09-23T21:44:40.223033,3.8,26.2,26.4,13667,8967,,
2025-09-23T21:44:41.328974,5.9,26.2,26.4,51170,7884,,
2025-09-23T21:44:42.436004,5.3,26.2,26.4,55484,11574,,
2025-09-23T21:44:43.543126,7.4,25.9,26.4,20794,2962,,
2025-09-23T21:44:44.650349,4.3,25.9,26.4,20942,2653,,
2025-09-23T21:44:45.757570,3.0,25.9,26.4,27375,2849,,
2025-09-23T21:44:46.866124,3.0,25.6,26.4,6900,1308,,
2025-09-23T21:44:47.973240,6.3,25.6,26.4,6852,856,,
2025-09-23T21:44:49.080328,3.3,25.6,26.4,13818,1018,,
2025-09-23T21:44:50.187206,5.2,25.6,26.4,7532,2455,,
2025-09-23T21:44:51.294357,5.0,25.6,26.4,9217,2470,,
2025-09-23T21:44:52.402259,1.8,25.6,26.4,20779,2938,,
2025-09-23T21:44:53.509851,2.8,25.6,26.4,20360,7847,,
2025-09-23T21:44:54.616285,3.2,25.6,26.4,29686,4377,,
2025-09-23T21:44:55.723316,4.1,25.6,26.4,20616,2300,,
2025-09-23T21:44:56.830183,3.6,25.6,26.4,20628,2558,,
2025-09-23T21:44:57.937568,6.4,25.6,26.4,13826,1628,,
2025-09-23T21:44:59.045481,11.7,25.8,26.4,83546,18052,,
2025-09-23T21:45:00.153035,4.2,25.7,26.4,13703,2835,,
2025-09-23T21:45:01.259604,7.6,25.8,26.4,47348,6421,,
2025-09-23T21:45:02.366349,6.2,25.8,26.4,550,16468,,
2025-09-23T21:45:03.472950,8.2,25.8,26.4,142,134,,
2025-09-23T21:45:04.580034,7.5,25.8,26.4,9435,67264,,
2025-09-23T21:45:05.686599,3.2,25.8,26.4,8030,2016,,
2025-09-23T21:45:06.793993,4.0,25.8,26.4,591,1380,,
2025-09-23T21:45:07.901727,3.5,25.7,26.4,0,0,,
2025-09-23T21:45:09.007886,4.8,25.7,26.4,3389,9486,,
2025-09-23T21:45:10.115104,3.0,25.6,26.4,366,460,,
2025-09-23T21:45:11.222309,3.5,25.6,26.4,9053,2687,,
2025-09-23T21:45:12.330409,3.4,25.6,26.4,5441,5126,,
2025-09-23T21:45:13.437043,3.0,25.6,26.4,216,199,,
2025-09-23T21:45:14.544450,3.8,25.6,26.4,2195,934,,
2025-09-23T21:45:15.650924,2.6,25.6,26.4,7578,1510,,
2025-09-23T21:45:16.757764,4.2,25.6,26.4,154,200,,
2025-09-23T21:45:17.864774,5.1,25.6,26.4,42,368,,
2025-09-23T21:45:18.972320,3.1,25.6,26.4,71,67,,
2025-09-23T21:45:20.081033,4.1,25.6,26.4,0,0,,
2025-09-23T21:45:21.188291,4.3,25.6,26.4,7599,1650,,
2025-09-23T21:45:22.295275,3.1,25.6,26.4,355,335,,
2025-09-23T21:45:23.402116,3.2,25.6,26.4,197,201,,
2025-09-23T21:45:24.509102,4.4,25.6,26.4,7506,1174,,
2025-09-23T21:45:25.616352,3.5,25.6,26.4,142,135,,
2025-09-23T21:45:26.724158,2.5,25.6,26.4,0,0,,
2025-09-23T21:45:27.831771,3.6,25.6,26.4,8134,11544,,
2025-09-23T21:45:28.938082,3.9,25.6,26.4,14027,1284,,
2025-09-23T21:45:30.045107,3.7,25.6,26.4,136,1276,,
2025-09-23T21:45:31.152901,2.7,25.4,26.4,3862,2032,,
2025-09-23T21:45:32.260079,2.8,25.4,26.4,284,268,,
2025-09-23T21:45:33.367179,3.0,25.4,26.4,142,134,,
2025-09-23T21:45:34.474202,4.4,25.4,26.4,7452,1185,,
2025-09-23T21:45:35.581312,3.4,25.4,26.4,142,134,,
2025-09-23T21:45:36.687954,4.0,25.4,26.4,0,0,,
2025-09-23T21:45:37.795171,6.4,25.4,26.4,0,0,,
2025-09-23T21:45:38.902079,2.9,25.4,26.4,216,214,,
2025-09-23T21:45:40.009523,4.7,25.4,26.4,7454,1154,,
2025-09-23T21:45:41.116084,3.3,25.4,26.4,5113,6478,,
2025-09-23T21:45:42.223610,5.0,25.4,26.4,284,268,,
2025-09-23T21:45:43.331413,3.4,25.4,26.4,24859,25846,,
2025-09-23T21:45:44.438724,5.0,25.7,26.4,26240,68353,,
2025-09-23T21:45:45.545164,3.0,25.7,26.4,1791,2176,,
2025-09-23T21:45:46.652541,3.1,25.7,26.4,0,567,,
2025-09-23T21:45:47.760095,4.7,25.7,26.4,0,0,,
2025-09-23T21:45:48.867104,3.5,25.7,26.4,71,67,,
2025-09-23T21:45:49.973841,3.6,25.7,26.4,7589,1787,,
2025-09-23T21:45:51.080615,4.7,25.7,26.4,1011,571,,
2025-09-23T21:45:52.188512,5.6,25.7,26.4,71,67,,
2025-09-23T21:45:53.295096,2.8,25.7,26.4,142,136,,
2025-09-23T21:45:54.401907,2.7,25.6,26.4,7452,1096,,
2025-09-23T21:45:55.509700,4.1,25.6,26.4,71,67,,
2025-09-23T21:45:56.616697,3.1,25.7,26.4,0,567,,
2025-09-23T21:45:57.722941,4.0,25.6,26.4,0,0,,
2025-09-23T21:45:58.830196,6.1,25.6,26.4,0,64,,
2025-09-23T21:45:59.937445,2.9,25.6,26.4,13308,8497,,
2025-09-23T21:46:01.044092,2.3,25.7,26.4,410,408,,
2025-09-23T21:46:02.151108,5.0,25.7,26.4,17274,11407,,
2025-09-23T21:46:03.258777,3.5,25.7,26.4,355,338,,
2025-09-23T21:46:04.366582,5.6,25.6,26.4,142,137,,
2025-09-23T21:46:05.474351,3.2,25.6,26.4,4371,7162,,
2025-09-23T21:46:06.582211,3.1,25.6,26.4,412,403,,
2025-09-23T21:46:07.689971,3.3,25.6,26.4,8084,1061,,
2025-09-23T21:46:08.797136,3.9,25.6,26.4,1556,2463,,
2025-09-23T21:46:09.904090,4.1,25.6,26.4,707,808,,
2025-09-23T21:46:11.011055,9.5,25.6,26.4,358,401,,
2025-09-23T21:46:12.118553,3.1,25.6,26.4,12602,12016,,
2025-09-23T21:46:13.225809,3.1,25.6,26.4,7719,1425,,
2025-09-23T21:46:14.333860,3.5,25.5,26.4,3987,132,,
2025-09-23T21:46:15.441427,5.0,25.5,26.4,20763,20394,,
2025-09-23T21:46:16.548760,3.1,25.5,26.4,279,326,,
2025-09-23T21:46:17.656129,2.8,25.5,26.4,7381,370,,
2025-09-23T21:46:18.762868,4.6,25.5,26.4,143,915,,
2025-09-23T21:46:19.870324,3.0,25.5,26.4,142,135,,
2025-09-23T21:46:20.977998,3.1,25.5,26.4,0,0,,
2025-09-23T21:46:22.085481,2.4,25.5,26.4,217,490,,
2025-09-23T21:46:23.192448,3.8,25.5,26.4,7808,1744,,
2025-09-23T21:46:24.299001,4.6,25.5,26.4,1066,2215,,
2025-09-23T21:46:25.406349,3.1,25.5,26.4,284,298,,
2025-09-23T21:46:26.513953,2.7,25.5,26.4,213,366,,
2025-09-23T21:46:27.620849,4.1,25.5,26.4,0,0,,
2025-09-23T21:46:28.728298,2.9,25.5,26.4,7543,1392,,
2025-09-23T21:46:29.835759,4.8,25.5,26.4,126,233,,
2025-09-23T21:46:30.943223,6.5,25.5,26.4,153,208,,
2025-09-23T21:46:32.051149,2.5,25.5,26.4,5469,5171,,
2025-09-23T21:46:33.158629,3.7,25.5,26.4,7811,1610,,
2025-09-23T21:46:34.266144,4.4,25.5,26.4,375,549,,
2025-09-23T21:46:35.373432,4.3,25.5,26.4,125,126,,
2025-09-23T21:46:36.479679,2.8,25.5,26.4,71,67,,
2025-09-23T21:46:37.587775,2.9,25.5,26.4,71,66,,
2025-09-23T21:46:38.694578,3.3,25.5,26.4,1149,1739,,
2025-09-23T21:46:39.801458,6.0,25.5,26.4,568,528,,
2025-09-23T21:46:40.909076,5.4,25.5,26.4,326,306,,
2025-09-23T21:46:42.016373,3.5,25.5,26.4,217,488,,
2025-09-23T21:46:43.123180,3.8,25.6,26.4,1074,724,,
2025-09-23T21:46:44.230428,8.5,25.6,26.4,99271,16172,,
2025-09-23T21:46:45.338045,3.1,25.7,26.4,16995,13999,,
2025-09-23T21:46:46.444770,2.8,25.7,26.4,1836,5731,,
2025-09-23T21:46:47.552430,4.5,25.7,26.4,145,73,,
2025-09-23T21:46:48.658569,3.6,25.7,26.4,0,0,,
2025-09-23T21:46:49.765861,2.9,25.7,26.4,7778,1517,,
2025-09-23T21:46:50.872055,2.6,25.7,26.4,22735,20947,,
2025-09-23T21:46:51.979387,3.2,25.7,26.4,355,330,,
2025-09-23T21:46:53.086737,3.0,25.7,26.4,358,398,,
2025-09-23T21:46:54.193988,2.1,25.7,26.4,7649,1428,,
2025-09-23T21:46:55.300653,5.8,25.7,26.4,928,1652,,
2025-09-23T21:46:56.407620,4.8,25.7,26.4,468,380,,
2025-09-23T21:46:57.515100,2.7,25.7,26.4,142,200,,
2025-09-23T21:46:58.621467,3.4,25.7,26.4,108,108,,
2025-09-23T21:46:59.728657,3.4,25.7,26.4,7523,1157,,
2025-09-23T21:47:00.836353,3.9,25.7,26.4,71,66,,
2025-09-23T21:47:01.944630,4.7,25.7,26.4,3759,1289,,
2025-09-23T21:47:03.050840,3.4,25.7,26.4,5858,1744,,
2025-09-23T21:47:04.157629,2.9,25.7,26.4,7736,1454,,
2025-09-23T21:47:05.264492,4.8,25.7,26.4,3777,6711,,
2025-09-23T21:47:06.373311,4.3,25.7,26.4,0,0,,
2025-09-23T21:47:07.480638,4.4,25.7,26.4,4098,1155,,
2025-09-23T21:47:08.588145,2.1,25.7,26.4,730,721,,
2025-09-23T21:47:09.696033,5.6,25.7,26.4,7962,1714,,
2025-09-23T21:47:10.803267,4.8,25.7,26.4,27132,4748,,
2025-09-23T21:47:11.909861,6.2,25.8,26.4,34323,9921,,
2025-09-23T21:47:13.016258,10.9,25.8,26.4,14464,14368,,
2025-09-23T21:47:14.124029,8.0,25.8,26.4,2814,1445,,
2025-09-23T21:47:15.231240,1.5,25.9,26.4,6022,6320,,
2025-09-23T21:47:16.337663,4.7,25.8,26.4,5865,6639,,
2025-09-23T21:47:17.445151,3.5,25.8,26.4,14797,7251,,
2025-09-23T21:47:18.552921,2.8,25.8,26.4,6478,8299,,
2025-09-23T21:47:19.659389,4.2,25.7,26.4,42,142,,
2025-09-23T21:47:20.765833,3.4,25.7,26.4,71,67,,
2025-09-23T21:47:21.873342,3.8,25.7,26.4,0,0,,
2025-09-23T21:47:22.980120,9.3,25.7,26.4,7589,1628,,
2025-09-23T21:47:24.087946,5.5,25.7,26.4,355,426,,
2025-09-23T21:47:25.194687,3.3,25.7,26.4,71,67,,
2025-09-23T21:47:26.302535,5.5,25.7,26.4,71,67,,
2025-09-23T21:47:27.409843,5.3,25.7,26.4,142,134,,
2025-09-23T21:47:28.517382,6.1,25.7,26.4,0,0,,
2025-09-23T21:47:29.623343,4.0,25.7,26.4,55,66,,
2025-09-23T21:47:30.730548,2.8,25.7,26.4,7668,1311,,
2025-09-23T21:47:31.838050,3.3,25.7,26.4,0,100,,
2025-09-23T21:47:32.945524,3.5,25.7,26.4,0,0,,
2025-09-23T21:47:34.052579,6.9,25.7,26.4,217,334,,
2025-09-23T21:47:35.159144,4.3,25.7,26.4,7602,508,,
2025-09-23T21:47:36.266210,4.3,25.7,26.4,356,1116,,
2025-09-23T21:47:37.372839,4.7,25.7,26.4,693,1758,,
2025-09-23T21:47:38.479875,10.1,25.7,26.4,501,485,,
2025-09-23T21:47:39.586614,5.6,25.7,26.4,21635,11242,,
2025-09-23T21:47:40.693903,8.4,25.7,26.4,14525,2354,,
2025-09-23T21:47:41.801403,3.3,25.7,26.4,6598,6441,,
2025-09-23T21:47:42.909303,3.2,25.7,26.4,7441,1436,,
2025-09-23T21:47:44.015857,4.0,25.7,26.4,359,624,,
2025-09-23T21:47:45.125461,3.6,25.7,26.4,255,569,,
2025-09-23T21:47:46.235967,3.0,25.6,26.4,142,134,,
2025-09-23T21:47:47.345962,3.5,25.6,26.4,4527,2256,,
2025-09-23T21:47:48.455659,4.4,25.6,26.4,7952,5397,,
2025-09-23T21:47:49.565461,3.8,25.6,26.4,0,0,,
2025-09-23T21:47:50.675783,3.6,25.6,26.4,3112,2587,,
2025-09-23T21:47:51.784519,3.4,25.6,26.4,284,268,,
2025-09-23T21:47:52.894444,4.1,25.6,26.4,7603,1349,,
2025-09-23T21:47:54.000876,8.7,25.6,26.4,341,332,,
2025-09-23T21:47:55.108292,4.5,25.6,26.4,359,468,,
2025-09-23T21:47:56.216067,6.8,25.7,26.4,213,201,,
2025-09-23T21:47:57.322620,9.7,25.7,26.4,483,466,,
2025-09-23T21:47:58.429826,2.4,25.7,26.4,2617,220,,
2025-09-23T21:47:59.537583,3.9,25.7,26.4,7677,1567,,
2025-09-23T21:48:00.644267,5.4,25.7,26.4,32783,6424,,
2025-09-23T21:48:01.752571,6.0,25.7,26.4,1970,2032,,
2025-09-23T21:48:02.862409,6.9,25.8,26.4,395,1045,,
2025-09-23T21:48:03.973726,7.6,25.8,26.4,487,1324,,
2025-09-23T21:48:05.082543,5.8,25.7,26.4,5072,8448,,
2025-09-23T21:48:06.194317,7.5,25.8,26.4,412,976,,
2025-09-23T21:48:07.304982,5.0,25.8,26.4,270,940,,
2025-09-23T21:48:08.416744,3.9,25.8,26.4,341,1053,,
2025-09-23T21:48:09.526339,7.4,25.7,26.4,1702,2963,,
2025-09-23T21:48:10.635544,9.9,25.7,26.4,742,1343,,
2025-09-23T21:48:11.744689,3.9,25.7,26.4,29756,5099,,
2025-09-23T21:48:12.855839,2.9,25.7,26.4,14428,17321,,
2025-09-23T21:48:13.965880,4.4,25.7,26.4,71,67,,
2025-09-23T21:48:15.075209,3.2,25.7,26.4,201,333,,
2025-09-23T21:48:16.185168,4.0,25.7,26.4,410,334,,
2025-09-23T21:48:17.294520,5.5,25.7,26.4,225,340,,
2025-09-23T21:48:18.404937,3.0,25.7,26.4,5356,10084,,
2025-09-23T21:48:19.515022,2.9,25.5,26.4,71,67,,
2025-09-23T21:48:20.626286,3.8,25.5,26.4,0,0,,
2025-09-23T21:48:21.734881,2.9,25.5,26.4,2693,1958,,
2025-09-23T21:48:22.844833,3.0,25.5,26.4,71,167,,
2025-09-23T21:48:23.967994,3.7,25.5,26.4,146,523,,
2025-09-23T21:48:25.077353,4.1,25.5,26.4,426,401,,
2025-09-23T21:48:26.186731,3.1,25.5,26.4,142,234,,
2025-09-23T21:48:27.295987,2.8,25.5,26.4,71,67,,
2025-09-23T21:48:28.406606,5.4,25.5,26.4,71,67,,
2025-09-23T21:48:29.516686,4.6,25.5,26.4,71,67,,
2025-09-23T21:48:30.625789,3.2,25.5,26.4,6918,1220,,
2025-09-23T21:48:31.735574,3.7,25.5,26.4,71,67,,
2025-09-23T21:48:32.845886,5.1,25.5,26.4,4109,4985,,
2025-09-23T21:48:33.961889,2.6,25.5,26.4,7036,342,,
2025-09-23T21:48:35.068492,8.2,25.5,26.4,6729,7244,,
2025-09-23T21:48:36.175642,6.7,25.5,26.4,355,435,,
2025-09-23T21:48:37.282200,4.1,25.5,26.4,213,201,,
2025-09-23T21:48:38.388577,4.2,25.5,26.4,142,134,,
2025-09-23T21:48:39.494861,5.6,25.5,26.4,3440,1757,,
2025-09-23T21:48:40.601969,6.5,25.5,26.4,213,201,,
2025-09-23T21:48:41.708584,2.8,25.5,26.4,71,67,,
2025-09-23T21:48:42.816823,7.1,25.5,26.4,142,134,,
2025-09-23T21:54:16.233739,7.2,26.1,26.4,0,0,0,52
2025-09-23T21:54:17.347204,3.4,26.1,26.4,2847,636,1,52
2025-09-23T21:54:18.454283,4.4,26.1,26.4,393,1361,2,51
2025-09-23T21:54:19.562397,9.0,26.1,26.4,568,553,6,51
2025-09-23T21:54:20.670289,5.3,26.1,26.4,284,281,0,51
2025-09-23T21:54:21.779048,3.0,26.1,26.4,71,172,0,51
2025-09-23T21:54:22.885522,6.1,26.1,26.4,71,0,2,51
2025-09-23T21:54:23.992876,2.9,26.1,26.4,6846,7686,2,51
2025-09-23T21:54:25.100170,4.3,26.1,26.4,359,724,2,51
2025-09-23T21:54:26.207067,4.8,26.1,26.4,426,507,0,51
2025-09-23T21:54:27.314478,5.9,26.1,26.4,142,134,1,52
2025-09-23T21:54:28.422338,6.7,26.1,26.4,71,67,1,52
2025-09-23T21:54:29.530599,4.1,26.1,26.4,71,67,6,52
2025-09-23T21:54:30.637964,10.7,26.1,26.4,5153,6057,0,52
2025-09-23T21:54:31.745837,8.0,26.1,26.4,54,139,5,52
2025-09-23T21:54:32.853288,5.6,26.2,26.4,30381,4005,37,52
2025-09-23T21:54:33.960252,4.5,26.2,26.4,14547,6229,15,52
2025-09-23T21:54:35.067637,5.5,26.2,26.4,270,858,16,52
2025-09-23T21:54:36.176744,5.7,26.3,26.4,5806,7397,11,52
2025-09-23T21:54:37.286802,6.2,26.3,26.4,28937,3928,14,52
2025-09-23T21:54:38.398927,3.8,26.3,26.4,14540,15286,2,52
2025-09-23T21:54:39.510383,2.8,26.3,26.4,359,283,0,52
2025-09-23T21:54:40.621948,6.8,26.3,26.4,7293,452,0,52
2025-09-23T21:54:41.732941,3.1,26.3,26.4,5641,3355,0,51
2025-09-23T21:54:42.843571,3.8,26.3,26.4,0,0,7,51
2025-09-23T21:54:43.953026,3.0,26.1,26.4,142,134,5,51
2025-09-23T21:54:45.063346,5.8,26.1,26.4,359,467,0,51
2025-09-23T21:54:46.174018,5.0,26.1,26.4,431,691,0,51
2025-09-23T21:54:47.284047,4.5,26.1,26.4,268,262,0,51
2025-09-23T21:54:48.393725,5.3,26.1,26.4,71,67,2,51
2025-09-23T21:54:49.503826,5.5,26.1,26.4,113,127,3,51
2025-09-23T21:54:50.614616,5.0,26.1,26.4,6040,7835,2,51
2025-09-23T21:54:51.721771,7.2,26.1,26.4,8781,1904,0,51
2025-09-23T21:54:52.829887,9.7,26.1,26.4,5707,6117,0,52
